identifier,metric,found_hit,score
A6Q936,0,NO,0.0
P00852,1,YES,228.1
B5FNT9,1,YES,1255.8
Q04845,1,YES,22.4
C5GXZ4,1,YES,282.7
Q72LH1,1,YES,138.5
Q9P7X7,1,YES,268.2
P9WNT0,1,YES,173.6
A7KAI3,1,YES,143.0
Q47269,0,NO,0.0
Q5RE50,1,YES,645.6
P22106,1,YES,328.3
B4SW28,1,YES,69.3
F2PWS9,1,YES,516.7
P31104,1,YES,176.7
Q42456,1,YES,379.9
Q99HS4,1,YES,1965.8
A1AX52,1,YES,54.7
P0CK44,0,YES,17.5
P96673,1,YES,109.0
P0A1H0,1,YES,77.9
Q6FFK6,1,YES,23.5
Q14I27,1,YES,223.1
Q2A549,1,YES,292.9
Q83AF5,1,YES,682.2
P17923,1,YES,1131.7
A3DAS0,1,YES,21.6
A5UC89,1,YES,14.1
Q9CHD4,1,YES,353.7
Q09452,1,YES,693.5
Q5AEE1,1,YES,263.0
Q3C1H1,1,YES,31.0
A5WG77,1,YES,349.3
O51157,1,YES,71.5
B8D7T4,0,NO,0.0
Q8N653,0,YES,1877.3
A2C4J5,1,YES,706.9
P0A129,1,YES,88.5
Q2JRJ6,1,YES,128.7
P63592,0,NO,0.0
Q7VHT1,1,YES,251.9
A1K3B9,1,YES,96.6
B7N529,1,YES,68.3
Q8N972,1,YES,1096.5
P41936,1,YES,121.1
Q9FJM5,1,YES,364.3
Q7XKC0,1,YES,281.1
Q85V27,1,YES,707.8
Q8NJ59,1,YES,182.5
Q6CUV2,1,YES,43.1
Q4WNA5,1,YES,102.3
Q1GVE2,1,YES,285.5
B7JC67,1,YES,300.2
Q3KP22,0,YES,14.5
A1U7H3,1,YES,26.3
P62485,0,NO,0.0
B4S7R9,0,NO,0.0
P75402,1,YES,113.7
Q5AVF8,1,YES,315.8
B6I5H6,1,YES,48.3
Q6LPE4,1,YES,88.2
Q5J3U9,1,YES,181.7
A6T750,0,NO,0.0
P15249,0,YES,12.9
A8W3J1,1,YES,701.5
A1S700,1,YES,91.0
Q5ZJ23,0,NO,0.0
Q83N09,1,YES,58.8
Q71V89,1,YES,266.3
A9CK03,1,YES,138.8
Q8DDU7,1,YES,73.8
Q9Y8D1,0,NO,0.0
B9KLF5,1,YES,185.2
A4G4F3,1,YES,290.4
P51523,1,YES,1145.7
P0C0S9,1,YES,268.3
O94952,1,YES,52.3
P0A2S7,1,YES,17.4
P71318,1,YES,182.5
A8LKI0,1,YES,121.1
P07637,1,YES,467.2
A9IL25,1,YES,144.0
Q8KF60,1,YES,99.4
A7FGK6,1,YES,309.4
C1F0N1,1,YES,38.6
Q5PKX5,1,YES,65.1
P08985,1,YES,220.1
Q6Q1R8,1,YES,114.8
P73715,1,YES,102.8
A4WF77,1,YES,142.0
A0QI60,1,YES,61.1
Q4P5B3,0,NO,0.0
Q4K884,0,NO,0.0
B2K662,1,YES,91.6
Q5T6C5,1,YES,221.6
Q5E3U6,1,YES,318.7
A8G1X1,1,YES,14.7
Q87T81,1,YES,389.8
P19822,1,YES,181.4
Q1IKJ1,1,YES,180.8
B8JAN8,1,YES,56.9
A3FPQ6,1,YES,311.6
Q6LVF5,1,YES,367.9
P70082,1,YES,259.1
A4FNI0,1,YES,187.1
Q5SJ47,1,YES,229.9
A0B6K7,1,YES,69.9
Q9Z8F9,1,YES,79.5
Q48QD3,1,YES,53.6
Q5R4M7,1,YES,81.7
C8VJW0,1,YES,44.2
C0MAM5,1,YES,148.1
B8CNI1,1,YES,46.2
Q59ZZ6,1,YES,25.9
B7USC7,1,YES,192.6
Q39YM8,1,YES,77.3
P67700,1,YES,43.1
P06452,1,YES,32.6
Q6CYJ5,1,YES,693.1
Q4KWZ6,0,YES,452.8
Q3BUZ1,1,YES,143.5
Q9M8M5,1,YES,94.8
P37454,1,YES,279.1
Q712U6,1,YES,170.7
C1D1L7,1,YES,56.3
A7FCT7,1,YES,362.4
B7V797,1,YES,15.4
A0PUK5,1,YES,39.6
Q5HP78,1,YES,172.3
Q7MLE8,0,YES,13.4
O14338,1,YES,7.5
C3NG01,1,YES,124.4
O69561,1,YES,67.6
P30198,1,YES,36.3
Q161H6,1,YES,169.6
Q8N8C0,1,YES,1005.5
O03200,1,YES,99.0
P09090,1,YES,80.2
Q8BH05,0,YES,86.7
B4TGH7,1,YES,91.9
Q7V8X7,0,NO,0.0
A4QLU0,1,YES,710.1
Q1KKT0,1,YES,121.6
Q2M218,1,YES,1217.2
B4ETA5,1,YES,291.4
Q66C31,1,YES,11.7
B3QCB2,1,YES,59.8
A9GHR6,1,YES,652.8
Q5A432,1,YES,107.1
P22845,1,YES,54.7
P63657,1,YES,29.2
C0Q807,1,YES,191.8
Q7NCP5,1,YES,12.2
P0A6R8,1,YES,141.4
A3Q3B3,1,YES,599.2
Q8N7R0,1,YES,470.9
Q1JFS6,1,YES,261.8
Q9D864,1,YES,162.5
Q9LME6,0,NO,0.0
Q8ZW90,1,YES,232.7
Q1AVI0,1,YES,29.4
O69170,1,YES,345.6
P22647,1,YES,220.0
P79937,1,YES,876.1
P48016,1,YES,144.5
Q9A435,1,YES,80.4
P28607,1,YES,61.6
Q02869,1,YES,262.4
Q9LT45,1,YES,40.9
Q969W8,1,YES,1046.9
B7N0V6,0,NO,0.0
Q9SD38,1,YES,44.5
Q9CPQ8,1,YES,12.9
C7GNE3,1,YES,211.3
B0R5F5,1,YES,166.5
A1UH95,1,YES,45.2
Q7SYE0,1,YES,15.1
B5ZSI4,1,YES,302.7
Q9JYU3,1,YES,153.6
Q1GQS5,1,YES,816.4
A3FIN4,1,YES,58.9
Q4WWC6,1,YES,226.3
Q9C682,1,YES,60.8
P41441,0,NO,0.0
E1W3A7,1,YES,223.8
A4JHZ1,1,YES,267.2
B3GZD6,1,YES,299.1
Q7HKY1,1,YES,130.8
Q9ZNK0,1,YES,449.8
Q8E6R5,0,NO,0.0
C1ANT1,0,YES,10.9
P54345,1,YES,169.2
Q9GLQ9,0,NO,0.0
A1A7U2,1,YES,786.1
P75591,1,YES,15.1
Q9WTV7,0,YES,1094.2
A4XKX0,1,YES,735.8
Q6MCT3,1,YES,141.1
Q0BQY4,1,YES,22.1
B4HR35,1,YES,499.0
B5R2D6,1,YES,66.5
Q6QGE6,0,NO,0.0
Q9D0U9,0,YES,9.6
Q3ZYG0,0,NO,0.0
Q6DER6,1,YES,209.3
P20271,1,YES,276.1
Q8FRI2,1,YES,161.6
Q23192,0,YES,54.1
O04134,1,YES,411.4
Q71UG0,0,NO,0.0
Q01761,1,YES,109.8
B1J1Y1,1,YES,157.5
B1JE09,1,YES,29.5
B5YXQ1,1,YES,16.8
Q55971,1,YES,589.8
Q62FR4,1,YES,39.5
B1X6P5,1,YES,59.9
Q0TH84,1,YES,197.6
O34558,0,NO,0.0
Q9PR12,1,YES,532.4
Q73NF6,1,YES,57.2
Q37377,1,YES,83.3
P20615,1,YES,208.8
P0A0T9,1,YES,88.1
Q3KNS6,1,YES,1365.2
Q9SNE1,1,YES,171.3
Q2LY34,1,YES,471.8
Q6GZN0,1,YES,73.1
Q9NYT6,1,YES,1054.5
Q1LHK8,1,YES,610.5
Q3AZM6,1,YES,33.3
Q6F7E4,1,YES,88.4
B2U3C9,0,NO,0.0
Q19A41,1,YES,453.7
O17862,1,YES,65.8
B6TGN4,1,YES,69.7
Q97ET6,1,YES,283.0
P56660,1,YES,187.0
Q8PX20,0,NO,0.0
P53408,1,YES,165.5
Q54HV7,1,YES,43.1
A0LNY1,1,YES,117.2
Q83I86,1,YES,166.3
Q9M126,1,YES,473.7
P06689,1,YES,34.4
A9QZZ2,1,YES,32.6
Q9YPS7,0,NO,0.0
P23682,1,YES,110.4
P08199,1,YES,1353.8
B4GHE3,1,YES,71.9
A9M2R4,1,YES,56.2
Q60AY8,1,YES,78.7
B7LA60,1,YES,48.3
B0US32,0,NO,0.0
Q71T45,1,YES,266.9
Q7N603,0,NO,0.0
A1AP52,1,YES,748.1
B5VNS9,0,NO,0.0
Q5RBQ3,1,YES,856.6
Q9T003,1,YES,244.3
P9WMG0,1,YES,40.9
B7M079,0,NO,0.0
A8W649,1,YES,535.8
Q2S4R9,1,YES,138.8
O94468,1,YES,32.4
B9MB97,1,YES,22.7
Q31I69,1,YES,172.9
A8AJA5,1,YES,65.4
Q6CYJ2,1,YES,52.4
Q9CFN3,1,YES,18.4
A5EXK1,0,NO,0.0
Q91605,1,YES,205.6
Q3SMI2,1,YES,146.2
B0KUL0,1,YES,275.7
P76340,1,YES,264.7
P46517,0,YES,11.1
O08590,1,YES,1700.1
P94439,1,YES,173.0
O50606,1,YES,194.7
Q07472,1,YES,401.7
Q7MGT8,1,YES,144.9
P92479,1,YES,13.6
B1IQ31,1,YES,141.4
Q9LY41,1,YES,61.7
Q4WCX7,1,YES,72.2
Q8NWC8,1,YES,57.9
Q9S9K9,1,YES,198.7
Q6G7K4,1,YES,44.9
Q65RL3,0,NO,0.0
Q2YMK2,1,YES,44.0
P87057,1,YES,88.5
O57220,0,NO,0.0
Q0KEP4,1,YES,257.0
Q58177,1,YES,45.1
Q5RKI3,1,YES,238.7
Q2RXP5,1,YES,88.1
Q9QJ32,1,YES,750.0
Q0ATJ4,1,YES,139.0
B3Q9D3,0,YES,10.9
Q3JQC8,1,YES,16.3
Q94C37,1,YES,773.6
A7TF84,1,YES,57.3
Q3YVZ7,1,YES,369.3
A3N2U4,1,YES,671.7
P14839,1,YES,126.9
P54678,1,YES,715.7
Q1AVH7,1,YES,645.0
Q9UBL3,1,YES,528.7
B0BYA1,1,YES,53.0
Q8TIY5,1,YES,281.7
Q9KNT8,0,NO,0.0
Q7W950,1,YES,276.2
Q730Z4,1,YES,14.2
B1X9W4,1,YES,27.4
P53544,1,YES,94.9
B2SZH3,1,YES,286.0
P74383,1,YES,126.7
O87007,1,YES,70.0
Q8TYV3,1,YES,78.3
A7AW49,1,YES,278.7
A0L837,1,YES,307.0
A4QNR3,1,YES,710.9
Q15973,1,YES,903.6
A4VXZ4,0,NO,0.0
P57520,1,YES,178.4
P51026,1,YES,37.1
Q1MKK1,1,YES,254.1
B1LE18,1,YES,91.9
Q3AZM1,1,YES,735.9
Q1GYH7,1,YES,128.9
A2RFC7,0,NO,0.0
Q09767,1,YES,141.3
Q0AIZ2,1,YES,89.3
B2UBA3,0,NO,0.0
Q2N8Z4,0,NO,0.0
A2QIL5,1,YES,1304.8
Q68EZ2,1,YES,415.6
A4TJU3,0,NO,0.0
O15819,1,YES,228.5
Q0RDB2,1,YES,588.3
P06352,1,YES,266.9
Q5WL64,1,YES,181.4
P50995,1,YES,254.0
Q8AWZ0,1,YES,441.1
B0FWC9,0,NO,0.0
Q9LQ08,1,YES,242.4
P57910,1,YES,329.7
B0U6C8,1,YES,60.2
Q15329,1,YES,643.3
Q947R4,1,YES,272.5
Q811F1,1,YES,484.3
A2Y5N0,1,YES,261.4
Q7VUS1,1,YES,118.0
B5R271,1,YES,80.7
Q38PR8,0,NO,0.0
Q32EQ7,1,YES,276.4
Q9JKC7,1,YES,976.1
P91890,1,YES,188.2
Q02XA5,1,YES,654.6
Q7N183,0,NO,0.0
A2RMH6,1,YES,183.9
Q68W04,1,YES,69.2
O50467,1,YES,42.2
Q09FM9,1,YES,211.9
Q5HM47,1,YES,16.3
Q9CKW5,1,YES,35.8
Q9JWM1,1,YES,11.9
Q2VL60,1,YES,767.8
A0R567,1,YES,136.7
P38801,1,YES,23.3
B7NVX7,1,YES,23.8
Q87L67,1,YES,68.6
P41170,1,YES,34.0
P23459,1,YES,228.0
P50535,0,YES,48.7
Q06J68,1,YES,759.2
Q9TA24,1,YES,94.6
Q9ME31,1,YES,8.8
A1B616,1,YES,24.4
Q1HKB1,1,YES,100.9
Q54HA4,1,YES,47.7
Q0AMJ4,1,YES,142.6
Q9NVT9,1,YES,24.7
Q9US36,1,YES,80.1
B5EFG9,1,YES,66.2
Q65SH8,1,YES,82.3
B1IME3,1,YES,175.1
A6VA73,1,YES,14.1
Q8NIQ8,1,YES,199.6
B1W0A3,1,YES,602.5
B5Y159,1,YES,22.1
P0C521,1,YES,762.4
A2BT25,1,YES,722.9
A6TAI1,1,YES,92.0
B7MAV5,0,NO,0.0
A9AD18,0,NO,0.0
C3P1F4,1,YES,682.9
Q8ZPV2,1,YES,317.6
Q0CJ58,1,YES,409.0
B2HQK8,1,YES,18.3
A2C055,1,YES,14.2
Q9C6A1,1,YES,23.6
B0KTY3,1,YES,88.3
Q7Z142,1,YES,98.8
Q0SZS9,1,YES,391.3
Q04G20,1,YES,675.5
P74933,1,YES,571.2
P0DKV9,1,YES,169.2
B7LNW6,0,YES,13.0
P93354,1,YES,163.9
Q8CP68,1,YES,172.3
Q64709,1,YES,304.9
Q55BV7,0,YES,38.0
Q8UIH4,1,YES,200.3
Q21DK2,1,YES,20.6
P44875,1,YES,153.3
Q1JL88,1,YES,53.9
P12278,1,YES,142.7
B1IMQ1,0,YES,13.2
P37540,1,YES,89.7
B8EDQ9,1,YES,391.1
B3MTI9,1,YES,609.8
A7FJR9,1,YES,16.4
Q9M0J3,1,YES,108.3
P03881,1,YES,15.4
A1WH11,1,YES,156.0
Q6PA06,1,YES,67.5
Q6C6N0,1,YES,531.1
Q6BLF4,1,YES,506.8
S0DW94,1,YES,55.8
C5A0Q9,1,YES,48.5
P27900,1,YES,280.2
Q39211,1,YES,621.6
A6RPU4,1,YES,198.5
C0QR76,1,YES,96.1
Q2INZ6,1,YES,170.8
A4IL48,1,YES,186.7
Q8TY00,1,YES,171.3
Q6K498,1,YES,93.1
Q8SS77,1,YES,173.6
Q96BV0,1,YES,652.0
Q9H7R0,1,YES,829.7
A7A075,1,YES,31.2
Q55GK0,1,YES,46.8
Q92HF4,0,NO,0.0
O23487,1,YES,479.5
Q9YW29,0,NO,0.0
A0RYW7,1,YES,167.6
Q1IUW9,0,NO,0.0
Q9ZUS0,1,YES,171.7
Q0IFL5,1,YES,12.2
Q8S3F1,1,YES,157.7
A6VGY0,1,YES,107.0
P69733,0,YES,14.8
B1LJM6,1,YES,192.7
Q4ZMM3,1,YES,192.4
Q02XB8,1,YES,205.2
P0AFP2,1,YES,102.7
B2Y1V9,1,YES,32.3
Q1CG79,1,YES,278.1
Q9NQ90,1,YES,2123.5
Q8XAN4,1,YES,72.3
Q8YQL3,1,YES,44.8
B1HM50,1,YES,28.3
P97431,1,YES,1076.1
B4TRT9,1,YES,471.2
Q5AG97,1,YES,15.4
B1IQZ3,0,YES,24.1
B1VH30,0,NO,0.0
Q1XDM8,1,YES,694.0
A4GAH1,1,YES,608.3
B7GMF5,1,YES,658.1
A8FFL6,1,YES,119.2
Q8SWA6,1,YES,29.7
P18853,1,YES,250.6
B8JBU6,1,YES,456.3
B7HZG7,1,YES,171.0
Q08856,1,YES,405.0
B5BFM9,1,YES,658.4
Q0E0A6,1,YES,176.0
Q21KD4,1,YES,88.9
Q5HED3,1,YES,163.6
P24905,0,YES,375.7
Q081U7,1,YES,85.0
P23753,1,YES,248.6
B9JBZ4,1,YES,40.9
B5DE73,1,YES,11.9
Q8GXM7,1,YES,194.9
Q9Y829,1,YES,20.8
B5EYX8,1,YES,90.3
Q0HLT3,1,YES,67.3
A0KQX9,0,NO,0.0
A3MK89,1,YES,441.2
Q9ULZ1,1,YES,137.5
B8JBW0,1,YES,101.7
Q25514,1,YES,185.3
A1A860,1,YES,58.4
C9JSJ3,1,YES,32.3
Q8ETG4,1,YES,154.5
Q16621,1,YES,200.1
Q4JVZ8,0,NO,0.0
Q9LQM7,1,YES,262.5
P09634,1,YES,125.6
Q1RDU6,1,YES,84.2
Q54X08,1,YES,16.7
P0A6R7,1,YES,141.4
Q00050,0,NO,0.0
B5XSX1,1,YES,11.4
Q0T4S2,1,YES,91.9
P63613,1,YES,155.8
Q9HE16,1,YES,98.8
Q8R7B8,1,YES,192.1
O60158,1,YES,12.4
B0B8K0,1,YES,223.0
B7VM38,1,YES,474.2
O34202,0,NO,0.0
Q6G7E9,1,YES,181.4
Q71VP8,0,NO,0.0
Q7LZB2,0,NO,0.0
Q9HDZ7,1,YES,202.1
O34791,1,YES,19.8
Q2P6C8,1,YES,62.8
B6ENA5,1,YES,138.2
A7HIL2,1,YES,336.1
Q2QLG0,1,YES,144.8
Q96Y90,0,YES,13.4
Q2YSA2,1,YES,27.0
P18721,1,YES,700.1
Q91904,1,YES,245.8
Q47ZC3,1,YES,318.7
A4SNY1,1,YES,111.5
P48972,1,YES,1322.8
B0CJG9,1,YES,140.5
Q3Z489,1,YES,58.9
A7KAJ7,1,YES,20.0
Q3AMA6,1,YES,19.4
Q6D2F4,1,YES,21.9
Q28BS5,1,YES,617.2
Q6QPM2,1,YES,56.5
Q8CNP3,1,YES,792.3
Q01168,1,YES,362.9
Q8Z7S1,0,NO,0.0
O34555,0,YES,13.3
O77417,1,YES,16.8
B1L9C6,1,YES,178.7
Q3JJP7,1,YES,419.3
Q0AQ78,1,YES,12.1
Q9W707,1,YES,618.2
A3MTU5,1,YES,148.4
Q9S7C9,1,YES,405.5
Q08AN1,1,YES,875.0
A7KAI4,1,YES,78.1
Q57QT4,0,NO,0.0
C3K1E6,1,YES,697.5
B2IQX6,1,YES,38.8
Q04BA3,1,YES,651.3
Q4K4X4,1,YES,60.3
B4SXD7,1,YES,361.7
A1ADA6,1,YES,86.2
Q8K926,1,YES,336.5
B7LHX9,1,YES,148.3
P05084,1,YES,1676.7
P53539,1,YES,702.9
C1L005,1,YES,78.9
Q081U4,1,YES,453.7
Q9SQQ6,1,YES,299.6
O51740,0,NO,0.0
Q8VY64,1,YES,80.3
P16374,1,YES,767.7
P0AE35,1,YES,101.7
Q66CR5,1,YES,278.1
A9R677,1,YES,362.4
Q8D251,1,YES,20.3
P10925,1,YES,295.6
P0ADR6,0,NO,0.0
Q6ZYM3,1,YES,195.7
P61522,0,NO,0.0
Q2S433,1,YES,63.8
Q0III0,0,YES,13.2
Q0P4X6,1,YES,876.3
Q03LX4,1,YES,13.5
B2UN97,1,YES,109.7
Q8NDW4,1,YES,1390.5
Q9JMT3,1,YES,179.3
O04027,1,YES,130.9
Q86UE3,1,YES,1086.4
A5DCF5,1,YES,494.3
P0DM94,1,YES,194.9
Q87TS8,0,YES,11.5
Q9D7H4,1,YES,214.0
B7MVJ1,1,YES,91.9
Q9B6H6,1,YES,71.3
A8A0T8,1,YES,200.0
Q9Y7D3,1,YES,1091.6
D3R4I7,1,YES,357.4
Q1IY76,1,YES,405.4
Q08656,0,NO,0.0
A1JMM4,1,YES,91.6
Q6G6T0,1,YES,152.8
Q6PIE5,1,YES,377.0
A6VFM7,1,YES,199.3
Q601Z5,1,YES,651.5
Q4UN06,1,YES,39.3
Q3Z2S0,0,NO,0.0
Q0J2B5,1,YES,1181.9
Q09YH1,1,YES,141.1
Q5RC42,1,YES,220.0
Q5UPA5,0,YES,12.6
P0CF93,1,YES,22.2
P0A6X3,0,YES,17.3
Q9N0Z6,1,YES,374.1
P29775,1,YES,87.5
B7L6L9,0,NO,0.0
Q3ZYG4,1,YES,341.3
P0C953,1,YES,225.6
Q6NSZ9,1,YES,829.5
A4SEI8,1,YES,13.9
O14072,1,YES,94.9
Q8ZFV7,1,YES,11.7
P48514,0,NO,0.0
Q46065,1,YES,394.6
Q00PJ3,1,YES,154.4
B0CLA3,1,YES,127.9
Q0SV29,0,NO,0.0
P06898,1,YES,194.7
Q97EB6,1,YES,130.4
B4K5R6,1,YES,19.6
Q28600,1,YES,128.3
B9LZ86,1,YES,680.3
Q95NM6,0,YES,249.9
Q8FDI4,0,YES,10.9
Q99ME6,1,YES,81.1
P06686,1,YES,377.0
Q00444,1,YES,164.7
P0A1B5,0,NO,0.0
A8LKS9,1,YES,15.7
Q5R5K5,1,YES,2034.0
Q08DG7,1,YES,114.1
Q05482,1,YES,13.6
Q0I1Y8,1,YES,157.8
Q9ZW81,1,YES,100.3
O50290,1,YES,768.8
Q6LBF0,1,YES,272.5
Q9P445,1,YES,52.6
P0DJG9,1,YES,67.7
Q2HH40,1,YES,150.1
Q9HLE4,1,YES,120.7
B8EEX7,0,YES,11.0
P0A951,1,YES,28.6
B5R2D5,1,YES,391.5
O07906,1,YES,71.8
Q0THN1,0,YES,21.8
O54794,1,YES,529.2
Q9NQ11,1,YES,110.1
O75437,1,YES,1098.0
Q18KA6,1,YES,149.2
P26584,1,YES,246.0
A7ZRV0,1,YES,71.7
P95669,1,YES,20.8
P40652,1,YES,147.4
B3H2P3,1,YES,671.7
Q1R7I1,1,YES,23.5
A9NGN4,1,YES,93.8
Q97ZH1,1,YES,621.4
P21903,1,YES,17.2
A1YGK7,1,YES,133.2
B0TQF7,1,YES,46.8
B4RFS9,1,YES,36.0
A1KAK4,1,YES,387.0
P0A253,1,YES,707.1
Q99SE9,1,YES,37.9
Q3SX45,1,YES,1286.1
B7KN75,1,YES,179.3
Q688U3,1,YES,196.9
A6TES8,1,YES,141.4
Q86W11,1,YES,1034.5
A3M056,1,YES,506.5
P9WJN8,1,YES,66.6
Q9M290,1,YES,120.7
Q03QY7,0,YES,13.4
A9NC18,1,YES,161.0
B2K9J1,1,YES,278.1
C1A1X7,1,YES,25.4
P59801,0,YES,14.5
P19374,1,YES,203.5
B8GMY8,1,YES,19.9
A4Y028,1,YES,322.3
P02268,1,YES,225.8
Q8XZ23,1,YES,87.4
B7KYG6,1,YES,111.9
Q8PP26,1,YES,57.6
Q91YY4,1,YES,566.9
A6WIC2,1,YES,177.7
A1YFW6,1,YES,804.1
B3LLY9,0,NO,0.0
A0PM27,1,YES,55.7
Q67XJ2,1,YES,174.6
Q9SG80,1,YES,39.6
P28365,1,YES,354.4
A8MJ87,1,YES,89.6
Q6GQE7,1,YES,9.0
P81451,0,NO,0.0
A8MTJ6,1,YES,630.9
Q0JC27,1,YES,31.7
O51395,1,YES,158.6
Q5WED8,0,NO,0.0
P48880,1,YES,97.0
C3NH39,1,YES,52.6
Q6PST4,1,YES,80.6
Q3A605,1,YES,738.5
A9A6B5,1,YES,104.2
Q664M0,1,YES,389.7
Q60CR5,0,YES,13.0
Q58DI9,1,YES,151.7
B7URT6,0,YES,21.6
P24202,1,YES,34.7
Q4FZU4,1,YES,160.3
P64285,1,YES,111.8
Q71WP5,1,YES,36.1
A7TGF3,0,NO,0.0
Q32KY0,1,YES,361.3
B4TGE1,0,NO,0.0
P0C2Z1,0,YES,10.2
Q9FM80,1,YES,73.4
A2D635,1,YES,119.8
P13846,1,YES,1236.5
P95337,1,YES,118.0
Q09601,0,NO,0.0
O13089,1,YES,517.3
Q9BYN7,1,YES,355.6
P63680,1,YES,679.0
B8C6S5,1,YES,377.9
B1AIU2,1,YES,73.1
P43454,1,YES,16.4
A4WUM8,0,YES,12.9
K4BND8,1,YES,309.8
P51007,1,YES,113.5
Q8RLV9,1,YES,470.6
P0AEM7,1,YES,174.4
A3MYR5,1,YES,377.5
P27204,0,NO,0.0
B1JIQ4,1,YES,389.7
Q6KHR3,1,YES,43.5
Q23794,0,NO,0.0
A9MFB7,1,YES,91.6
A0R202,1,YES,622.1
P9WII1,1,YES,47.3
Q2FY32,1,YES,57.0
O93602,1,YES,989.5
A7TQN1,1,YES,140.2
Q5UR40,1,YES,18.4
P57604,1,YES,333.0
P68455,1,YES,219.9
Q7MPX6,1,YES,73.7
O60304,1,YES,954.0
O05494,1,YES,62.1
Q9T0H7,1,YES,125.3
P25364,1,YES,93.7
Q651Z5,1,YES,81.4
Q9SKT1,1,YES,118.0
Q9YEK6,1,YES,11.7
A1DF15,0,YES,9.1
Q7XUJ5,1,YES,78.5
A9GFF3,1,YES,157.9
A2YGL9,1,YES,164.7
B2KAB7,0,YES,15.7
O83063,1,YES,73.1
Q5FRW6,1,YES,63.4
B7VBN0,1,YES,16.2
Q62HB5,0,NO,0.0
A7ZWT2,1,YES,22.5
Q3SZ31,1,YES,247.6
Q7ZUY3,1,YES,254.3
A2Z730,1,YES,98.9
P40267,1,YES,37.5
Q8CDC7,1,YES,159.4
A1RE25,1,YES,394.7
B0KKR2,1,YES,89.0
Q7A5N3,1,YES,137.5
Q1ICH9,1,YES,143.7
A2D4P8,1,YES,150.7
Q3KNJ2,0,NO,0.0
B7NF60,1,YES,12.9
P56085,1,YES,43.4
P0CO99,1,YES,10.3
B5XKU3,0,NO,0.0
Q3J366,1,YES,174.1
A8WNH9,1,YES,398.4
Q75L11,1,YES,182.5
Q3SK28,1,YES,86.2
B1KP71,1,YES,67.2
Q9SGS2,1,YES,48.9
Q9MYT8,0,YES,12.1
A4J510,1,YES,217.8
Q4P683,1,YES,531.9
C5MCK5,1,YES,146.6
Q47QY7,1,YES,187.4
P67836,0,NO,0.0
A6U3I8,1,YES,679.0
B7M841,1,YES,84.2
A4QJK6,1,YES,703.7
A4WUN0,1,YES,71.8
A5IFX9,1,YES,328.6
A1AID8,1,YES,48.0
Q66DP5,1,YES,171.0
Q62LD1,1,YES,55.3
Q9LSB2,1,YES,141.4
Q6G7K1,1,YES,37.9
B1LJ31,1,YES,18.4
B4UKF1,0,NO,0.0
A6LPL4,1,YES,128.5
Q9WYH8,1,YES,80.9
Q6P560,1,YES,1186.9
A1KI99,1,YES,19.1
A7FQH9,1,YES,724.3
Q07935,1,YES,38.4
A5DHI9,1,YES,207.9
O50237,1,YES,123.1
Q8U9V0,1,YES,289.1
Q5RDQ6,1,YES,159.0
A4IZE9,0,NO,0.0
A7ZTU6,1,YES,582.8
P54264,1,YES,13.1
P43745,1,YES,71.1
B4SYD4,1,YES,52.3
Q6C627,1,YES,305.5
Q9MU26,1,YES,701.4
Q5PP28,1,YES,99.9
B5EAS8,1,YES,175.1
P19329,1,YES,306.1
Q8KAC9,1,YES,725.9
A7GTR4,1,YES,59.5
Q31DP8,1,YES,86.2
Q6PIC6,1,YES,376.7
Q813Z5,1,YES,508.7
A3Q0T3,0,NO,0.0
P35309,0,NO,0.0
B1YV36,1,YES,85.6
Q2FGG6,1,YES,140.1
O57601,1,YES,438.5
Q7K8C0,1,YES,197.5
B2A259,1,YES,240.3
B7HB70,1,YES,13.7
Q6FX35,0,NO,0.0
A3GI31,1,YES,26.7
O79396,0,NO,0.0
B7MQR6,1,YES,354.4
B2AGV9,1,YES,181.9
Q5A201,1,YES,120.2
Q54L80,1,YES,40.3
P0CT12,1,YES,225.7
P07306,1,YES,324.6
P84043,1,YES,196.3
P28361,1,YES,352.8
A4QL94,1,YES,29.3
A7ML85,0,NO,0.0
A7X1B6,1,YES,82.9
P0A1B2,1,YES,39.0
P0DML6,1,YES,162.0
Q47GF4,1,YES,87.8
A6T0H1,1,YES,419.2
Q6UY14,1,YES,164.0
A4SUT1,1,YES,63.4
Q5BK71,1,YES,139.1
Q3J822,1,YES,158.6
Q6ENV6,1,YES,708.7
P20073,1,YES,248.4
P42581,1,YES,410.5
Q61268,1,YES,150.0
Q49Y48,1,YES,117.4
Q9TBJ9,1,YES,8.5
Q2K3L3,1,YES,294.3
P0A6Y4,1,YES,84.2
P41292,0,NO,0.0
B4S253,1,YES,127.7
Q313R2,1,YES,73.9
A6UN66,1,YES,250.9
P0DKR8,1,YES,26.6
P23981,1,YES,999.7
Q9BRH9,1,YES,1293.7
Q62LN4,0,NO,0.0
Q1JL87,1,YES,135.4
O61924,1,YES,78.6
A2QTX8,0,NO,0.0
Q3M4V2,1,YES,296.8
Q684M2,1,YES,1044.0
Q8DC96,1,YES,655.3
P29331,1,YES,651.1
Q1J5M4,1,YES,264.5
Q8XGD7,1,YES,24.9
Q3ZYF9,1,YES,61.4
Q86H65,1,YES,14.9
P02263,1,YES,256.6
Q07YM0,1,YES,493.8
A8FJQ9,1,YES,14.8
P34450,1,YES,35.9
P18659,1,YES,177.5
Q1J634,1,YES,53.9
Q87F94,0,YES,13.8
